imgIdx,id.x,duration.x,behavior.x,subject.x,time.x,id.y,duration.y,behavior.y,subject.y,time.y
0,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,0,0908-第3组-S1S2-前测-讨论A,942.902,0,S1,0
1,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,0.0333333333333333,0908-第3组-S1S2-前测-讨论A,942.902,0,S1,0.0333333333333333
2,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,0.0666666666666667,0908-第3组-S1S2-前测-讨论A,942.902,0,S1,0.0666666666666667
3,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,0.1,0908-第3组-S1S2-前测-讨论A,942.902,0,S1,0.1
4,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,0.133333333333333,0908-第3组-S1S2-前测-讨论A,942.902,0,S1,0.133333333333333
5,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,0.166666666666667,0908-第3组-S1S2-前测-讨论A,942.902,0,S1,0.166666666666667
6,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,0.2,0908-第3组-S1S2-前测-讨论A,942.902,0,S1,0.2
7,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,0.233333333333333,0908-第3组-S1S2-前测-讨论A,942.902,0,S1,0.233333333333333
8,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,0.266666666666667,0908-第3组-S1S2-前测-讨论A,942.902,0,S1,0.266666666666667
9,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,0.3,0908-第3组-S1S2-前测-讨论A,942.902,0,S1,0.3
10,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,0.333333333333333,0908-第3组-S1S2-前测-讨论A,942.902,0,S1,0.333333333333333
11,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,0.366666666666667,0908-第3组-S1S2-前测-讨论A,942.902,0,S1,0.366666666666667
12,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,0.4,0908-第3组-S1S2-前测-讨论A,942.902,0,S1,0.4
13,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,0.433333333333333,0908-第3组-S1S2-前测-讨论A,942.902,0,S1,0.433333333333333
14,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,0.466666666666667,0908-第3组-S1S2-前测-讨论A,942.902,0,S1,0.466666666666667
15,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,0.5,0908-第3组-S1S2-前测-讨论A,942.902,0,S1,0.5
16,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,0.533333333333333,0908-第3组-S1S2-前测-讨论A,942.902,0,S1,0.533333333333333
17,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,0.566666666666667,0908-第3组-S1S2-前测-讨论A,942.902,0,S1,0.566666666666667
18,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,0.6,0908-第3组-S1S2-前测-讨论A,942.902,0,S1,0.6
19,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,0.633333333333333,0908-第3组-S1S2-前测-讨论A,942.902,0,S1,0.633333333333333
20,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,0.666666666666667,0908-第3组-S1S2-前测-讨论A,942.902,0,S1,0.666666666666667
21,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,0.7,0908-第3组-S1S2-前测-讨论A,942.902,0,S1,0.7
22,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,0.733333333333333,0908-第3组-S1S2-前测-讨论A,942.902,0,S1,0.733333333333333
23,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,0.766666666666667,0908-第3组-S1S2-前测-讨论A,942.902,0,S1,0.766666666666667
24,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,0.8,0908-第3组-S1S2-前测-讨论A,942.902,0,S1,0.8
25,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,0.833333333333333,0908-第3组-S1S2-前测-讨论A,942.902,0,S1,0.833333333333333
26,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,0.866666666666667,0908-第3组-S1S2-前测-讨论A,942.902,0,S1,0.866666666666667
27,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,0.9,0908-第3组-S1S2-前测-讨论A,942.902,0,S1,0.9
28,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,0.933333333333333,0908-第3组-S1S2-前测-讨论A,942.902,0,S1,0.933333333333333
29,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,0.966666666666667,0908-第3组-S1S2-前测-讨论A,942.902,0,S1,0.966666666666667
30,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,1,0908-第3组-S1S2-前测-讨论A,942.902,1,S1,1
31,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,1.03333333333333,0908-第3组-S1S2-前测-讨论A,942.902,1,S1,1.03333333333333
32,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,1.06666666666667,0908-第3组-S1S2-前测-讨论A,942.902,1,S1,1.06666666666667
33,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,1.1,0908-第3组-S1S2-前测-讨论A,942.902,1,S1,1.1
34,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,1.13333333333333,0908-第3组-S1S2-前测-讨论A,942.902,1,S1,1.13333333333333
35,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,1.16666666666667,0908-第3组-S1S2-前测-讨论A,942.902,1,S1,1.16666666666667
36,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,1.2,0908-第3组-S1S2-前测-讨论A,942.902,1,S1,1.2
37,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,1.23333333333333,0908-第3组-S1S2-前测-讨论A,942.902,1,S1,1.23333333333333
38,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,1.26666666666667,0908-第3组-S1S2-前测-讨论A,942.902,1,S1,1.26666666666667
39,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,1.3,0908-第3组-S1S2-前测-讨论A,942.902,1,S1,1.3
40,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,1.33333333333333,0908-第3组-S1S2-前测-讨论A,942.902,1,S1,1.33333333333333
41,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,1.36666666666667,0908-第3组-S1S2-前测-讨论A,942.902,1.5,S1,1.36666666666667
42,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,1.4,0908-第3组-S1S2-前测-讨论A,942.902,1,S1,1.4
43,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,1.43333333333333,0908-第3组-S1S2-前测-讨论A,942.902,1,S1,1.43333333333333
44,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,1.46666666666667,0908-第3组-S1S2-前测-讨论A,942.902,1,S1,1.46666666666667
45,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,1.5,0908-第3组-S1S2-前测-讨论A,942.902,1,S1,1.5
46,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,1.53333333333333,0908-第3组-S1S2-前测-讨论A,942.902,1,S1,1.53333333333333
47,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,1.56666666666667,0908-第3组-S1S2-前测-讨论A,942.902,1,S1,1.56666666666667
48,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,1.6,0908-第3组-S1S2-前测-讨论A,942.902,1,S1,1.6
49,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,1.63333333333333,0908-第3组-S1S2-前测-讨论A,942.902,1,S1,1.63333333333333
50,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,1.66666666666667,0908-第3组-S1S2-前测-讨论A,942.902,1,S1,1.66666666666667
51,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,1.7,0908-第3组-S1S2-前测-讨论A,942.902,1,S1,1.7
52,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,1.73333333333333,0908-第3组-S1S2-前测-讨论A,942.902,1,S1,1.73333333333333
53,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,1.76666666666667,0908-第3组-S1S2-前测-讨论A,942.902,1,S1,1.76666666666667
54,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,1.8,0908-第3组-S1S2-前测-讨论A,942.902,1,S1,1.8
55,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,1.83333333333333,0908-第3组-S1S2-前测-讨论A,942.902,1,S1,1.83333333333333
56,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,1.86666666666667,0908-第3组-S1S2-前测-讨论A,942.902,1,S1,1.86666666666667
57,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,1.9,0908-第3组-S1S2-前测-讨论A,942.902,1,S1,1.9
58,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,1.93333333333333,0908-第3组-S1S2-前测-讨论A,942.902,1,S1,1.93333333333333
59,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,1.96666666666667,0908-第3组-S1S2-前测-讨论A,942.902,1,S1,1.96666666666667
60,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,2,0908-第3组-S1S2-前测-讨论A,942.902,1,S1,2
61,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,2.03333333333333,0908-第3组-S1S2-前测-讨论A,942.902,1,S1,2.03333333333333
62,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,2.06666666666667,0908-第3组-S1S2-前测-讨论A,942.902,1,S1,2.06666666666667
63,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,2.1,0908-第3组-S1S2-前测-讨论A,942.902,1,S1,2.1
64,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,2.13333333333333,0908-第3组-S1S2-前测-讨论A,942.902,1,S1,2.13333333333333
65,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,2.16666666666667,0908-第3组-S1S2-前测-讨论A,942.902,1,S1,2.16666666666667
66,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,2.2,0908-第3组-S1S2-前测-讨论A,942.902,1,S1,2.2
67,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,2.23333333333333,0908-第3组-S1S2-前测-讨论A,942.902,1,S1,2.23333333333333
68,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,2.26666666666667,0908-第3组-S1S2-前测-讨论A,942.902,1,S1,2.26666666666667
69,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,2.3,0908-第3组-S1S2-前测-讨论A,942.902,1,S1,2.3
70,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,2.33333333333333,0908-第3组-S1S2-前测-讨论A,942.902,1,S1,2.33333333333333
71,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,2.36666666666667,0908-第3组-S1S2-前测-讨论A,942.902,1,S1,2.36666666666667
72,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,2.4,0908-第3组-S1S2-前测-讨论A,942.902,1,S1,2.4
73,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,2.43333333333333,0908-第3组-S1S2-前测-讨论A,942.902,1,S1,2.43333333333333
74,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,2.46666666666667,0908-第3组-S1S2-前测-讨论A,942.902,1,S1,2.46666666666667
75,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,2.5,0908-第3组-S1S2-前测-讨论A,942.902,1,S1,2.5
76,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,2.53333333333333,0908-第3组-S1S2-前测-讨论A,942.902,1,S1,2.53333333333333
77,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,2.56666666666667,0908-第3组-S1S2-前测-讨论A,942.902,1,S1,2.56666666666667
78,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,2.6,0908-第3组-S1S2-前测-讨论A,942.902,1,S1,2.6
79,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,2.63333333333333,0908-第3组-S1S2-前测-讨论A,942.902,1,S1,2.63333333333333
80,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,2.66666666666667,0908-第3组-S1S2-前测-讨论A,942.902,1,S1,2.66666666666667
81,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,2.7,0908-第3组-S1S2-前测-讨论A,942.902,1,S1,2.7
82,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,2.73333333333333,0908-第3组-S1S2-前测-讨论A,942.902,1,S1,2.73333333333333
83,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,2.76666666666667,0908-第3组-S1S2-前测-讨论A,942.902,1,S1,2.76666666666667
84,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,2.8,0908-第3组-S1S2-前测-讨论A,942.902,1,S1,2.8
85,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,2.83333333333333,0908-第3组-S1S2-前测-讨论A,942.902,1,S1,2.83333333333333
86,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,2.86666666666667,0908-第3组-S1S2-前测-讨论A,942.902,1,S1,2.86666666666667
87,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,2.9,0908-第3组-S1S2-前测-讨论A,942.902,1,S1,2.9
88,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,2.93333333333333,0908-第3组-S1S2-前测-讨论A,942.902,1,S1,2.93333333333333
89,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,2.96666666666667,0908-第3组-S1S2-前测-讨论A,942.902,1,S1,2.96666666666667
90,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,3,0908-第3组-S1S2-前测-讨论A,942.902,1,S1,3
91,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,3.03333333333333,0908-第3组-S1S2-前测-讨论A,942.902,1,S1,3.03333333333333
92,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,3.06666666666667,0908-第3组-S1S2-前测-讨论A,942.902,1,S1,3.06666666666667
93,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,3.1,0908-第3组-S1S2-前测-讨论A,942.902,1,S1,3.1
94,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,3.13333333333333,0908-第3组-S1S2-前测-讨论A,942.902,1,S1,3.13333333333333
95,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,3.16666666666667,0908-第3组-S1S2-前测-讨论A,942.902,1,S1,3.16666666666667
96,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,3.2,0908-第3组-S1S2-前测-讨论A,942.902,0.5,S1,3.2
97,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,3.23333333333333,0908-第3组-S1S2-前测-讨论A,942.902,1,S1,3.23333333333333
98,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,3.26666666666667,0908-第3组-S1S2-前测-讨论A,942.902,1,S1,3.26666666666667
99,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,3.3,0908-第3组-S1S2-前测-讨论A,942.902,1,S1,3.3
100,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,3.33333333333333,0908-第3组-S1S2-前测-讨论A,942.902,1,S1,3.33333333333333
101,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,3.36666666666667,0908-第3组-S1S2-前测-讨论A,942.902,1,S1,3.36666666666667
102,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,3.4,0908-第3组-S1S2-前测-讨论A,942.902,1,S1,3.4
103,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,3.43333333333333,0908-第3组-S1S2-前测-讨论A,942.902,1,S1,3.43333333333333
104,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,3.46666666666667,0908-第3组-S1S2-前测-讨论A,942.902,1,S1,3.46666666666667
105,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,3.5,0908-第3组-S1S2-前测-讨论A,942.902,1,S1,3.5
106,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,3.53333333333333,0908-第3组-S1S2-前测-讨论A,942.902,1,S1,3.53333333333333
107,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,3.56666666666667,0908-第3组-S1S2-前测-讨论A,942.902,1,S1,3.56666666666667
108,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,3.6,0908-第3组-S1S2-前测-讨论A,942.902,1,S1,3.6
109,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,3.63333333333333,0908-第3组-S1S2-前测-讨论A,942.902,1,S1,3.63333333333333
110,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,3.66666666666667,0908-第3组-S1S2-前测-讨论A,942.902,1,S1,3.66666666666667
111,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,3.7,0908-第3组-S1S2-前测-讨论A,942.902,1,S1,3.7
112,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,3.73333333333333,0908-第3组-S1S2-前测-讨论A,942.902,1,S1,3.73333333333333
113,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,3.76666666666667,0908-第3组-S1S2-前测-讨论A,942.902,1,S1,3.76666666666667
114,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,3.8,0908-第3组-S1S2-前测-讨论A,942.902,1,S1,3.8
115,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,3.83333333333333,0908-第3组-S1S2-前测-讨论A,942.902,1,S1,3.83333333333333
116,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,3.86666666666667,0908-第3组-S1S2-前测-讨论A,942.902,1,S1,3.86666666666667
117,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,3.9,0908-第3组-S1S2-前测-讨论A,942.902,1,S1,3.9
118,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,3.93333333333333,0908-第3组-S1S2-前测-讨论A,942.902,1,S1,3.93333333333333
119,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,3.96666666666667,0908-第3组-S1S2-前测-讨论A,942.902,1,S1,3.96666666666667
120,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,4,0908-第3组-S1S2-前测-讨论A,942.902,1,S1,4
121,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,4.03333333333333,0908-第3组-S1S2-前测-讨论A,942.902,1,S1,4.03333333333333
122,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,4.06666666666667,0908-第3组-S1S2-前测-讨论A,942.902,1,S1,4.06666666666667
123,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,4.1,0908-第3组-S1S2-前测-讨论A,942.902,1,S1,4.1
124,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,4.13333333333333,0908-第3组-S1S2-前测-讨论A,942.902,1,S1,4.13333333333333
125,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,4.16666666666667,0908-第3组-S1S2-前测-讨论A,942.902,1,S1,4.16666666666667
126,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,4.2,0908-第3组-S1S2-前测-讨论A,942.902,1,S1,4.2
127,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,4.23333333333333,0908-第3组-S1S2-前测-讨论A,942.902,1,S1,4.23333333333333
128,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,4.26666666666667,0908-第3组-S1S2-前测-讨论A,942.902,1,S1,4.26666666666667
129,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,4.3,0908-第3组-S1S2-前测-讨论A,942.902,1,S1,4.3
130,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,4.33333333333333,0908-第3组-S1S2-前测-讨论A,942.902,1,S1,4.33333333333333
131,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,4.36666666666667,0908-第3组-S1S2-前测-讨论A,942.902,1,S1,4.36666666666667
132,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,4.4,0908-第3组-S1S2-前测-讨论A,942.902,1,S1,4.4
133,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,4.43333333333333,0908-第3组-S1S2-前测-讨论A,942.902,1,S1,4.43333333333333
134,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,4.46666666666667,0908-第3组-S1S2-前测-讨论A,942.902,1,S1,4.46666666666667
135,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,4.5,0908-第3组-S1S2-前测-讨论A,942.902,1,S1,4.5
136,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,4.53333333333333,0908-第3组-S1S2-前测-讨论A,942.902,1,S1,4.53333333333333
137,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,4.56666666666667,0908-第3组-S1S2-前测-讨论A,942.902,1,S1,4.56666666666667
138,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,4.6,0908-第3组-S1S2-前测-讨论A,942.902,1,S1,4.6
139,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,4.63333333333333,0908-第3组-S1S2-前测-讨论A,942.902,1,S1,4.63333333333333
140,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,4.66666666666667,0908-第3组-S1S2-前测-讨论A,942.902,1,S1,4.66666666666667
141,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,4.7,0908-第3组-S1S2-前测-讨论A,942.902,1,S1,4.7
142,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,4.73333333333333,0908-第3组-S1S2-前测-讨论A,942.902,1,S1,4.73333333333333
143,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,4.76666666666667,0908-第3组-S1S2-前测-讨论A,942.902,1,S1,4.76666666666667
144,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,4.8,0908-第3组-S1S2-前测-讨论A,942.902,1,S1,4.8
145,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,4.83333333333333,0908-第3组-S1S2-前测-讨论A,942.902,1,S1,4.83333333333333
146,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,4.86666666666667,0908-第3组-S1S2-前测-讨论A,942.902,1,S1,4.86666666666667
147,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,4.9,0908-第3组-S1S2-前测-讨论A,942.902,1,S1,4.9
148,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,4.93333333333333,0908-第3组-S1S2-前测-讨论A,942.902,1,S1,4.93333333333333
149,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,4.96666666666667,0908-第3组-S1S2-前测-讨论A,942.902,1,S1,4.96666666666667
150,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,5,0908-第3组-S1S2-前测-讨论A,942.902,1,S1,5
151,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,5.03333333333333,0908-第3组-S1S2-前测-讨论A,942.902,1,S1,5.03333333333333
152,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,5.06666666666667,0908-第3组-S1S2-前测-讨论A,942.902,1,S1,5.06666666666667
153,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,5.1,0908-第3组-S1S2-前测-讨论A,942.902,1,S1,5.1
154,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,5.13333333333333,0908-第3组-S1S2-前测-讨论A,942.902,1,S1,5.13333333333333
155,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,5.16666666666667,0908-第3组-S1S2-前测-讨论A,942.902,1,S1,5.16666666666667
156,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,5.2,0908-第3组-S1S2-前测-讨论A,942.902,1,S1,5.2
157,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,5.23333333333333,0908-第3组-S1S2-前测-讨论A,942.902,1,S1,5.23333333333333
158,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,5.26666666666667,0908-第3组-S1S2-前测-讨论A,942.902,1,S1,5.26666666666667
159,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,5.3,0908-第3组-S1S2-前测-讨论A,942.902,1,S1,5.3
160,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,5.33333333333333,0908-第3组-S1S2-前测-讨论A,942.902,1,S1,5.33333333333333
161,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,5.36666666666667,0908-第3组-S1S2-前测-讨论A,942.902,1,S1,5.36666666666667
162,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,5.4,0908-第3组-S1S2-前测-讨论A,942.902,1,S1,5.4
163,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,5.43333333333333,0908-第3组-S1S2-前测-讨论A,942.902,1,S1,5.43333333333333
164,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,5.46666666666667,0908-第3组-S1S2-前测-讨论A,942.902,1,S1,5.46666666666667
165,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,5.5,0908-第3组-S1S2-前测-讨论A,942.902,1,S1,5.5
166,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,0,S1,5.53333333333333,0908-第3组-S1S2-前测-讨论A,942.902,1,S1,5.53333333333333
167,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,1,S1,5.56666666666667,0908-第3组-S1S2-前测-讨论A,942.902,1,S1,5.56666666666667
168,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,1,S1,5.6,0908-第3组-S1S2-前测-讨论A,942.902,1,S1,5.6
169,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,1,S1,5.63333333333333,0908-第3组-S1S2-前测-讨论A,942.902,1,S1,5.63333333333333
170,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,1,S1,5.66666666666667,0908-第3组-S1S2-前测-讨论A,942.902,1,S1,5.66666666666667
171,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,1,S1,5.7,0908-第3组-S1S2-前测-讨论A,942.902,1,S1,5.7
172,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,1,S1,5.73333333333333,0908-第3组-S1S2-前测-讨论A,942.902,1,S1,5.73333333333333
173,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,1,S1,5.76666666666667,0908-第3组-S1S2-前测-讨论A,942.902,1,S1,5.76666666666667
174,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,1,S1,5.8,0908-第3组-S1S2-前测-讨论A,942.902,1,S1,5.8
175,0908-第3组-S1S2-前测-讨论-A_lzy,943.866667,1,S1,5.83333333333333,0908-第3组-S1S2-前测-讨论A,942.902,1,S1,5.83333333333333
